,midClose_0,midClose_1,midClose_2,openCloseDelta_0,openCloseDelta_1,openCloseDelta_2,volume_0,volume_1,volume_2
30,0.8901247050893151,0.867542972699697,0.8752949106841932,0.7673314339981037,0.5963912630579293,0.6847103513770169,0.0791240045506257,0.04436860068259386,0.030005688282138794
31,0.8970340411189763,0.8901247050893151,0.867542972699697,0.679012345679016,0.7673314339981037,0.5963912630579293,0.10150739476678042,0.0791240045506257,0.04436860068259386
32,0.9007414897202572,0.8970340411189763,0.8901247050893151,0.6609686609686622,0.679012345679016,0.7673314339981037,0.08026166097838452,0.10150739476678042,0.0791240045506257
33,0.9036063363667015,0.9007414897202572,0.8970340411189763,0.6562203228869914,0.6609686609686622,0.679012345679016,0.08740045506257109,0.08026166097838452,0.10150739476678042
34,0.9017526120660602,0.9036063363667015,0.9007414897202572,0.6305792972459663,0.6562203228869914,0.6609686609686622,0.06208759954493743,0.08740045506257109,0.08026166097838452
35,0.8985507246376798,0.9017526120660602,0.9036063363667015,0.6220322886989543,0.6305792972459663,0.6562203228869914,0.050369738339021614,0.06208759954493743,0.08740045506257109
36,0.8914728682170541,0.8985507246376798,0.9017526120660602,0.6001899335232702,0.6220322886989543,0.6305792972459663,0.0629692832764505,0.050369738339021614,0.06208759954493743
37,0.8909673070441517,0.8914728682170541,0.8985507246376798,0.6372269705603076,0.6001899335232702,0.6220322886989543,0.06259954493742889,0.0629692832764505,0.050369738339021614
38,0.8977081226828432,0.8909673070441517,0.8914728682170541,0.6780626780626755,0.6372269705603076,0.6001899335232702,0.04977246871444824,0.06259954493742889,0.0629692832764505
39,0.9009100101112235,0.8977081226828432,0.8909673070441517,0.6581196581196619,0.6780626780626755,0.6372269705603076,0.04451080773606371,0.04977246871444824,0.06259954493742889
40,0.9031007751937974,0.9009100101112235,0.8977081226828432,0.6524216524216504,0.6581196581196619,0.6780626780626755,0.026109215017064848,0.04451080773606371,0.04977246871444824
41,0.8965284799460722,0.9031007751937974,0.9009100101112235,0.6030389363722707,0.6524216524216504,0.6581196581196619,0.059186575654152446,0.026109215017064848,0.04451080773606371
42,0.8997303673744508,0.8965284799460722,0.9031007751937974,0.6581196581196619,0.6030389363722707,0.6524216524216504,0.13947667804323094,0.059186575654152446,0.026109215017064848
43,0.9005729693292874,0.8997303673744508,0.8965284799460722,0.6448243114909791,0.6581196581196619,0.6030389363722707,0.05406712172923777,0.13947667804323094,0.059186575654152446
44,0.8882709807886737,0.9005729693292874,0.8997303673744508,0.5707502374169042,0.6448243114909791,0.6581196581196619,0.02775881683731513,0.05406712172923777,0.13947667804323094
45,0.8940006740815623,0.8882709807886737,0.9005729693292874,0.6723646723646746,0.5707502374169042,0.6448243114909791,0.017121729237770195,0.02775881683731513,0.05406712172923777
46,0.9231547017189072,0.8940006740815623,0.8882709807886737,0.8043684710351411,0.6723646723646746,0.5707502374169042,0.030176336746302615,0.017121729237770195,0.02775881683731513
47,0.9152342433434448,0.9231547017189072,0.8940006740815623,0.5954415954415994,0.8043684710351411,0.6723646723646746,0.024232081911262797,0.030176336746302615,0.017121729237770195
48,0.917762049207953,0.9152342433434448,0.9231547017189072,0.6543209876543209,0.5954415954415994,0.8043684710351411,0.05147895335608646,0.024232081911262797,0.030176336746302615
49,0.9332659251769471,0.917762049207953,0.9152342433434448,0.7274453941120658,0.6543209876543209,0.5954415954415994,0.05930034129692833,0.05147895335608646,0.024232081911262797
50,0.9467475564543317,0.9332659251769471,0.917762049207953,0.7160493827160535,0.7274453941120658,0.6543209876543209,0.05907281001137656,0.05930034129692833,0.05147895335608646
51,0.9610717896865513,0.9467475564543317,0.9332659251769471,0.7207977207977139,0.7160493827160535,0.7274453941120658,0.0568259385665529,0.05907281001137656,0.05930034129692833
52,0.9479271991911009,0.9610717896865513,0.9467475564543317,0.5650522317188927,0.7207977207977139,0.7160493827160535,0.11402161547212741,0.0568259385665529,0.05907281001137656
53,0.9767441860465116,0.9479271991911009,0.9610717896865513,0.8024691358024811,0.5650522317188927,0.7207977207977139,0.0766211604095563,0.11402161547212741,0.0568259385665529
54,1.0,0.9767441860465116,0.9479271991911009,0.771130104463434,0.8024691358024811,0.5650522317188927,0.1518486916951081,0.0766211604095563,0.11402161547212741
55,0.9816312773845617,1.0,0.9767441860465116,0.5365622032288672,0.771130104463434,0.8024691358024811,0.12465870307167236,0.1518486916951081,0.0766211604095563
56,0.9807886754297268,0.9816312773845617,1.0,0.6353276353276371,0.5365622032288672,0.771130104463434,0.12118885096700795,0.12465870307167236,0.1518486916951081
57,0.9784293899561849,0.9807886754297268,0.9816312773845617,0.6267806267806358,0.6353276353276371,0.5365622032288672,0.09536405005688281,0.12118885096700795,0.12465870307167236
58,0.9723626558813621,0.9784293899561849,0.9807886754297268,0.6068376068376117,0.6267806267806358,0.6353276353276371,0.08228100113765642,0.09536405005688281,0.12118885096700795
59,0.972025615099426,0.9723626558813621,0.9784293899561849,0.6381766381766376,0.6068376068376117,0.6267806267806358,0.06427758816837315,0.08228100113765642,0.09536405005688281
60,0.9580384226491407,0.972025615099426,0.9723626558813621,0.5612535612535623,0.6381766381766376,0.6068376068376117,0.10904436860068259,0.06427758816837315,0.08228100113765642
61,0.9219750589821363,0.9580384226491407,0.972025615099426,0.4368471035137672,0.5612535612535623,0.6381766381766376,0.23973265073947667,0.10904436860068259,0.06427758816837315
62,0.8483316481294239,0.9219750589821363,0.9580384226491407,0.22507122507122507,0.4368471035137672,0.5612535612535623,0.4273890784982935,0.23973265073947667,0.10904436860068259
63,0.8434445567913702,0.8483316481294239,0.9219750589821363,0.611585944919272,0.22507122507122507,0.4368471035137672,0.23842434584755404,0.4273890784982935,0.23973265073947667
64,0.8242332322210988,0.8434445567913702,0.8483316481294239,0.5318138651472069,0.611585944919272,0.22507122507122507,0.16513083048919228,0.23842434584755404,0.4273890784982935
65,0.8392315470171887,0.8242332322210988,0.8434445567913702,0.7245963912630548,0.5318138651472069,0.611585944919272,0.07175767918088737,0.16513083048919228,0.23842434584755404
66,0.8412537917087963,0.8392315470171887,0.8242332322210988,0.6524216524216504,0.7245963912630548,0.5318138651472069,0.04436860068259386,0.07175767918088737,0.16513083048919228
67,0.836872261543645,0.8412537917087963,0.8392315470171887,0.615384615384613,0.6524216524216504,0.7245963912630548,0.03640500568828214,0.04436860068259386,0.07175767918088737
68,0.8343444556791368,0.836872261543645,0.8412537917087963,0.6258309591642953,0.615384615384613,0.6524216524216504,0.021928327645051194,0.03640500568828214,0.04436860068259386
69,0.8367037411526788,0.8343444556791368,0.836872261543645,0.6533713200379909,0.6258309591642953,0.615384615384613,0.0019055745164960184,0.021928327645051194,0.03640500568828214
70,0.8358611391978421,0.8367037411526788,0.8343444556791368,0.6334283000949668,0.6533713200379909,0.6258309591642953,0.019453924914675767,0.0019055745164960184,0.021928327645051194
71,0.8378833838894515,0.8358611391978421,0.8367037411526788,0.6514719848053204,0.6334283000949668,0.6533713200379909,0.03478384527872582,0.019453924914675767,0.0019055745164960184
72,0.8355240984159078,0.8378833838894515,0.8358611391978421,0.6267806267806253,0.6514719848053204,0.6334283000949668,0.09800910125142206,0.03478384527872582,0.019453924914675767
73,0.8345129760701049,0.8355240984159078,0.8378833838894515,0.6343779677113072,0.6267806267806253,0.6514719848053204,0.07212741751990898,0.09800910125142206,0.03478384527872582
74,0.8245702730030331,0.8345129760701049,0.8355240984159078,0.5840455840455765,0.6343779677113072,0.6267806267806253,0.05318543799772468,0.07212741751990898,0.09800910125142206
75,0.8329962925513978,0.8245702730030331,0.8345129760701049,0.6875593542260279,0.5840455840455765,0.6343779677113072,0.03401592718998862,0.05318543799772468,0.07212741751990898
76,0.8385574654533183,0.8329962925513978,0.8245702730030331,0.671415004748334,0.6875593542260279,0.5840455840455765,0.025853242320819113,0.03401592718998862,0.05318543799772468
77,0.8552409841590833,0.8385574654533183,0.8329962925513978,0.7340930674264072,0.671415004748334,0.6875593542260279,0.05531854379977247,0.025853242320819113,0.03401592718998862
78,0.8589484327603643,0.8552409841590833,0.8385574654533183,0.6609686609686622,0.7340930674264072,0.671415004748334,0.06729237770193401,0.05531854379977247,0.025853242320819113
79,0.8628244017526114,0.8589484327603643,0.8552409841590833,0.6619183285849922,0.6609686609686622,0.7340930674264072,0.10310011376564276,0.06729237770193401,0.05531854379977247
80,0.8562521065048863,0.8628244017526114,0.8589484327603643,0.6030389363722707,0.6619183285849922,0.6609686609686622,0.09237770193401591,0.10310011376564276,0.06729237770193401
81,0.8758004718570938,0.8562521065048863,0.8628244017526114,0.7502374169040904,0.6030389363722707,0.6619183285849922,0.07064846416382252,0.09237770193401591,0.10310011376564276
82,0.8746208291203228,0.8758004718570938,0.8562521065048863,0.6334283000949668,0.7502374169040904,0.6030389363722707,0.07073378839590443,0.07064846416382252,0.09237770193401591
83,0.8867542972699702,0.8746208291203228,0.8758004718570938,0.7084520417853821,0.6334283000949668,0.7502374169040904,0.0535551763367463,0.07073378839590443,0.07064846416382252
84,0.8604651162790695,0.8867542972699702,0.8746208291203228,0.4919278252611584,0.7084520417853821,0.6334283000949668,0.11732081911262798,0.0535551763367463,0.07073378839590443
85,0.8589484327603643,0.8604651162790695,0.8867542972699702,0.6315289648622963,0.4919278252611584,0.7084520417853821,0.1657849829351536,0.11732081911262798,0.0535551763367463
86,0.8083923154701722,0.8589484327603643,0.8604651162790695,0.35517568850902104,0.6315289648622963,0.4919278252611584,0.3100113765642776,0.1657849829351536,0.11732081911262798
87,0.8206943040107859,0.8083923154701722,0.8589484327603643,0.709401709401712,0.35517568850902104,0.6315289648622963,0.14340159271899885,0.3100113765642776,0.1657849829351536
88,0.8260869565217384,0.8206943040107859,0.8083923154701722,0.6704653371320042,0.709401709401712,0.35517568850902104,0.08230944254835039,0.14340159271899885,0.3100113765642776
89,0.8211998651836865,0.8260869565217384,0.8206943040107859,0.6134852801519425,0.6704653371320042,0.709401709401712,0.05793515358361775,0.08230944254835039,0.14340159271899885
90,0.8240647118301307,0.8211998651836865,0.8260869565217384,0.6562203228869914,0.6134852801519425,0.6704653371320042,0.3629692832764505,0.05793515358361775,0.08230944254835039
91,0.8188405797101446,0.8240647118301307,0.8211998651836865,0.610636277302942,0.6562203228869914,0.6134852801519425,0.11040955631399317,0.3629692832764505,0.05793515358361775
92,0.8173238961914393,0.8188405797101446,0.8240647118301307,0.6315289648623068,0.610636277302942,0.6562203228869914,0.030858930602957906,0.11040955631399317,0.3629692832764505
93,0.8166498146275689,0.8173238961914393,0.8188405797101446,0.6362773029439671,0.6315289648623068,0.610636277302942,0.0028156996587030713,0.030858930602957906,0.11040955631399317
94,0.8255813953488378,0.8166498146275689,0.8173238961914393,0.6742640075973451,0.6362773029439671,0.6315289648623068,0.015415244596131968,0.0028156996587030713,0.030858930602957906
95,0.8186720593191765,0.8255813953488378,0.8166498146275689,0.6011396011396002,0.6742640075973451,0.6362773029439671,0.03026166097838453,0.015415244596131968,0.0028156996587030713
96,0.7940680822379509,0.8186720593191765,0.8255813953488378,0.5014245014245002,0.6011396011396002,0.6742640075973451,0.1286689419795222,0.03026166097838453,0.015415244596131968
97,0.7731715537580044,0.7940680822379509,0.8186720593191765,0.5223171889838545,0.5014245014245002,0.6011396011396002,0.11001137656427758,0.1286689419795222,0.03026166097838453
98,0.7861476238624867,0.7731715537580044,0.7940680822379509,0.713200379867053,0.5223171889838545,0.5014245014245002,0.1007679180887372,0.11001137656427758,0.1286689419795222
99,0.7861476238624867,0.7861476238624867,0.7731715537580044,0.6400759734093081,0.713200379867053,0.5223171889838545,0.0575938566552901,0.1007679180887372,0.11001137656427758
100,0.78783282777216,0.7861476238624867,0.7861476238624867,0.6495726495726499,0.6400759734093081,0.713200379867053,0.04533560864618885,0.0575938566552901,0.1007679180887372
101,0.7817660936973372,0.78783282777216,0.7861476238624867,0.6058879392212712,0.6495726495726499,0.6400759734093081,0.0825938566552901,0.04533560864618885,0.0575938566552901
102,0.7446916076845298,0.7817660936973372,0.78783282777216,0.4311490978157664,0.6058879392212712,0.6495726495726499,0.17027872582480091,0.0825938566552901,0.04533560864618885
103,0.7448601280754978,0.7446916076845298,0.7817660936973372,0.6410256410256486,0.4311490978157664,0.6058879392212712,0.30693970420932876,0.17027872582480091,0.0825938566552901
104,0.7418267610380855,0.7448601280754978,0.7446916076845298,0.6229819563152843,0.6410256410256486,0.4311490978157664,0.26783276450511945,0.30693970420932876,0.17027872582480091
105,0.7423323222109861,0.7418267610380855,0.7448601280754978,0.6429249762583086,0.6229819563152843,0.6410256410256486,0.1719283276450512,0.26783276450511945,0.30693970420932876
106,0.7349174250084243,0.7423323222109861,0.7418267610380855,0.5982905982905997,0.6429249762583086,0.6229819563152843,0.24032992036405007,0.1719283276450512,0.26783276450511945
107,0.716885743174922,0.7349174250084243,0.7423323222109861,0.5384615384615377,0.5982905982905997,0.6429249762583086,0.15930034129692833,0.24032992036405007,0.1719283276450512
108,0.72463768115942,0.716885743174922,0.7349174250084243,0.6837606837606869,0.5384615384615377,0.5982905982905997,0.22488623435722413,0.15930034129692833,0.24032992036405007
109,0.7470508931580717,0.72463768115942,0.716885743174922,0.7654320987654332,0.6837606837606869,0.5384615384615377,0.29482366325369735,0.22488623435722413,0.15930034129692833
110,0.7190765082574995,0.7470508931580717,0.72463768115942,0.4824311490978166,0.7654320987654332,0.6837606837606869,0.4007394766780432,0.29482366325369735,0.22488623435722413
111,0.7408156386922826,0.7190765082574995,0.7470508931580717,0.7625830959164327,0.4824311490978166,0.7654320987654332,0.16697952218430034,0.4007394766780432,0.29482366325369735
112,0.7497472194135479,0.7408156386922826,0.7190765082574995,0.6904083570750178,0.7625830959164327,0.4824311490978166,0.07664960182025028,0.16697952218430034,0.4007394766780432
113,0.7389619143916413,0.7497472194135479,0.7408156386922826,0.5792972459639161,0.6904083570750178,0.7625830959164327,0.07810011376564277,0.07664960182025028,0.16697952218430034
114,0.7194135490394338,0.7389619143916413,0.7497472194135479,0.5299145299145364,0.5792972459639161,0.6904083570750178,0.08248009101251422,0.07810011376564277,0.07664960182025028
115,0.7285136501516689,0.7194135490394338,0.7389619143916413,0.6913580246913583,0.5299145299145364,0.5792972459639161,0.14055745164960182,0.08248009101251422,0.07810011376564277
116,0.725985844287159,0.7285136501516689,0.7194135490394338,0.6248812915479653,0.6913580246913583,0.5299145299145364,0.03688850967007964,0.14055745164960182,0.08248009101251422
117,0.7212672733400733,0.725985844287159,0.7285136501516689,0.6543209876543209,0.6248812915479653,0.6913580246913583,0.015500568828213879,0.03688850967007964,0.14055745164960182
118,0.7276710481968323,0.7212672733400733,0.725985844287159,0.6761633428300156,0.6543209876543209,0.6248812915479653,0.021387940841865755,0.015500568828213879,0.03688850967007964
119,0.733569261880687,0.7276710481968323,0.7212672733400733,0.6733143399810045,0.6761633428300156,0.6543209876543209,0.04837883959044369,0.021387940841865755,0.015500568828213879
120,0.7180653859116948,0.733569261880687,0.7276710481968323,0.5527065527065504,0.6733143399810045,0.6761633428300156,0.12161547212741751,0.04837883959044369,0.021387940841865755
121,0.6986855409504535,0.7180653859116948,0.733569261880687,0.5308641975308663,0.5527065527065504,0.6733143399810045,0.15395335608646188,0.12161547212741751,0.04837883959044369
122,0.7071115604988201,0.6986855409504535,0.7180653859116948,0.6875593542260279,0.5308641975308663,0.5527065527065504,0.10793515358361774,0.15395335608646188,0.12161547212741751
123,0.7175598247387924,0.7071115604988201,0.6986855409504535,0.6989553656220296,0.6875593542260279,0.5308641975308663,0.09775312855517633,0.10793515358361774,0.15395335608646188
124,0.7123356926188062,0.7175598247387924,0.7071115604988201,0.610636277302942,0.6989553656220296,0.6875593542260279,0.07320819112627985,0.09775312855517633,0.10793515358361774
125,0.7263228850690915,0.7123356926188062,0.7175598247387924,0.7188983855650539,0.610636277302942,0.6989553656220296,0.11791808873720136,0.07320819112627985,0.09775312855517633
126,0.7116616110549376,0.7263228850690915,0.7123356926188062,0.557454890788232,0.7188983855650539,0.610636277302942,0.11180318543799772,0.11791808873720136,0.07320819112627985
127,0.7451971688574304,0.7116616110549376,0.7263228850690915,0.8281101614434957,0.557454890788232,0.7188983855650539,0.22113196814562003,0.11180318543799772,0.11791808873720136
128,0.7438490057296931,0.7451971688574304,0.7116616110549376,0.6315289648622963,0.8281101614434957,0.557454890788232,0.19203640500568828,0.22113196814562003,0.11180318543799772
129,0.7782271654870243,0.7438490057296931,0.7451971688574304,0.8338081671415072,0.6315289648622963,0.8281101614434957,0.21456200227531286,0.19203640500568828,0.22113196814562003
130,0.7770475227502533,0.7782271654870243,0.7438490057296931,0.6334283000949668,0.8338081671415072,0.6315289648622963,0.11939704209328782,0.21456200227531286,0.19203640500568828
131,0.7891809908998972,0.7770475227502533,0.7782271654870243,0.7075023741690416,0.6334283000949668,0.8338081671415072,0.12804323094425485,0.11939704209328782,0.21456200227531286
132,0.8051904280417919,0.7891809908998972,0.7770475227502533,0.7302943969610662,0.7075023741690416,0.6334283000949668,0.141353811149033,0.12804323094425485,0.11939704209328782
133,0.800471857094708,0.8051904280417919,0.7891809908998972,0.6125356125356125,0.7302943969610662,0.7075023741690416,0.17226962457337885,0.141353811149033,0.12804323094425485
134,0.8153016514998317,0.800471857094708,0.8051904280417919,0.7236467236467248,0.6125356125356125,0.7302943969610662,0.21063708759954494,0.17226962457337885,0.141353811149033
135,0.8105830805527461,0.8153016514998317,0.800471857094708,0.6134852801519425,0.7236467236467248,0.6125356125356125,0.12406143344709895,0.21063708759954494,0.17226962457337885
136,0.8201887428378836,0.8105830805527461,0.8153016514998317,0.6942070275403693,0.6134852801519425,0.7236467236467248,0.05472127417519909,0.12406143344709895,0.21063708759954494
137,0.8228850690933598,0.8201887428378836,0.8105830805527461,0.6552706552706509,0.6942070275403693,0.6134852801519425,0.03987485779294653,0.05472127417519909,0.12406143344709895
138,0.8309740478597902,0.8228850690933598,0.8201887428378836,0.6866096866096874,0.6552706552706509,0.6942070275403693,0.036916951080773606,0.03987485779294653,0.05472127417519909
139,0.8348500168520374,0.8309740478597902,0.8228850690933598,0.6619183285849922,0.6866096866096874,0.6552706552706509,0.052076222980659836,0.036916951080773606,0.03987485779294653
140,0.8314796090326926,0.8348500168520374,0.8309740478597902,0.6210826210826245,0.6619183285849922,0.6866096866096874,0.03947667804323094,0.052076222980659836,0.036916951080773606
141,0.8208628244017522,0.8314796090326926,0.8348500168520374,0.6961063627730293,0.6210826210826245,0.6619183285849922,0.002986348122866894,0.03947667804323094,0.052076222980659836
142,0.8282777216043122,0.8208628244017522,0.8314796090326926,0.6818613485280165,0.6961063627730293,0.6210826210826245,0.04343003412969283,0.002986348122866894,0.03947667804323094
143,0.829457364341085,0.8282777216043122,0.8208628244017522,0.6467236467236495,0.6818613485280165,0.6961063627730293,0.026706484641638224,0.04343003412969283,0.002986348122866894
144,0.8120997640714513,0.829457364341085,0.8282777216043122,0.5422602089268787,0.6467236467236495,0.6818613485280165,0.08603526734926051,0.026706484641638224,0.04343003412969283
145,0.7996292551398714,0.8120997640714513,0.829457364341085,0.552706552706561,0.5422602089268787,0.6467236467236495,0.06965301478953355,0.08603526734926051,0.026706484641638224
146,0.8080552746882361,0.7996292551398714,0.8120997640714513,0.6885090218423578,0.552706552706561,0.5422602089268787,0.09013083048919225,0.06965301478953355,0.08603526734926051
147,0.7984496124031004,0.8080552746882361,0.7996292551398714,0.5859449192782574,0.6885090218423578,0.552706552706561,0.068259385665529,0.09013083048919225,0.06965301478953355
148,0.8048533872598576,0.7984496124031004,0.8080552746882361,0.676163342830005,0.5859449192782574,0.6885090218423578,0.04089874857792947,0.068259385665529,0.09013083048919225
149,0.8033367037411523,0.8048533872598576,0.7984496124031004,0.6315289648623068,0.676163342830005,0.5859449192782574,0.04854948805460751,0.04089874857792947,0.068259385665529
150,0.7922143579373113,0.8033367037411523,0.8048533872598576,0.5840455840455869,0.6315289648623068,0.676163342830005,0.057337883959044364,0.04854948805460751,0.04089874857792947
151,0.7950792045837556,0.7922143579373113,0.8033367037411523,0.6562203228869914,0.5840455840455869,0.6315289648623068,0.15196245733788397,0.057337883959044364,0.04854948805460751
152,0.7971014492753632,0.7950792045837556,0.7922143579373113,0.6514719848053204,0.6562203228869914,0.5840455840455869,0.11535836177474401,0.15196245733788397,0.057337883959044364
153,0.7807549713515343,0.7971014492753632,0.7950792045837556,0.5479582146248795,0.6514719848053204,0.6562203228869914,0.09419795221843003,0.11535836177474401,0.15196245733788397
154,0.765082574991574,0.7807549713515343,0.7971014492753632,0.5517568850902205,0.5479582146248795,0.6514719848053204,0.10918657565415243,0.09419795221843003,0.11535836177474401
155,0.7674418604651159,0.765082574991574,0.7807549713515343,0.6533713200379804,0.5517568850902205,0.5479582146248795,0.07505688282138794,0.10918657565415243,0.09419795221843003
156,0.7859791034715204,0.7674418604651159,0.765082574991574,0.7445394112060896,0.6533713200379804,0.5517568850902205,0.12781569965870307,0.07505688282138794,0.10918657565415243
157,0.8075497135153356,0.7859791034715204,0.7674418604651159,0.7616334283000922,0.7445394112060896,0.6533713200379804,0.1757679180887372,0.12781569965870307,0.07505688282138794
158,0.8316481294236606,0.8075497135153356,0.7859791034715204,0.7749287749287855,0.7616334283000922,0.7445394112060896,0.21063708759954494,0.1757679180887372,0.12781569965870307
159,0.829625884732053,0.8316481294236606,0.8075497135153356,0.6286799620132958,0.7749287749287855,0.7616334283000922,0.10699658703071671,0.21063708759954494,0.1757679180887372
160,0.8259184361307721,0.829625884732053,0.8316481294236606,0.619183285849954,0.6286799620132958,0.7749287749287855,0.061831626848691694,0.10699658703071671,0.21063708759954494
161,0.7994607347489033,0.8259184361307721,0.829625884732053,0.4919278252611584,0.619183285849954,0.6286799620132958,0.09721274175199089,0.061831626848691694,0.10699658703071671
162,0.8033367037411523,0.7994607347489033,0.8259184361307721,0.6619183285850028,0.4919278252611584,0.619183285849954,0.06697952218430034,0.09721274175199089,0.061831626848691694
163,0.815470171890798,0.8033367037411523,0.7994607347489033,0.7084520417853715,0.6619183285850028,0.4919278252611584,0.03580773606370876,0.06697952218430034,0.09721274175199089
164,0.804516346477925,0.815470171890798,0.8033367037411523,0.5783475783475861,0.7084520417853715,0.6619183285850028,0.029635949943117176,0.03580773606370876,0.06697952218430034
165,0.8134479271991903,0.804516346477925,0.815470171890798,0.6904083570750178,0.5783475783475861,0.7084520417853715,0.004408418657565414,0.029635949943117176,0.03580773606370876
166,0.8087293562521065,0.8134479271991903,0.804516346477925,0.6058879392212712,0.6904083570750178,0.5783475783475861,0.01624004550625711,0.004408418657565414,0.029635949943117176
167,0.8094034378159769,0.8087293562521065,0.8134479271991903,0.6438746438746491,0.6058879392212712,0.6904083570750178,0.024004550625711035,0.01624004550625711,0.004408418657565414
168,0.8289518031681826,0.8094034378159769,0.8087293562521065,0.7502374169040799,0.6438746438746491,0.6058879392212712,0.0802901023890785,0.024004550625711035,0.01624004550625711
169,0.8353555780249415,0.8289518031681826,0.8094034378159769,0.6761633428300156,0.7502374169040799,0.6438746438746491,0.09055745164960181,0.0802901023890785,0.024004550625711035
