,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,askCloseDelta,midCloseDelta,bidCloseDelta
1668,1668,AUDUSD,H1,2021-10-07 15:00:00,2021-10-07T15:00:00,0.1149886234357224,0.5174448002696792,0.5048821548821536,0.506762540660846,0.4942703067071115,0.5174448002696792,0.5048821548821536,0.506762540660846,0.4942703067071115,0.5174448002696792,0.5048821548821536,0.506762540660846,0.4942703067071115,0.0018799999999999928,0.7296416938110748,0.0018799999999999928
1669,1669,AUDUSD,H1,2021-10-07 16:00:00,2021-10-07T16:00:00,0.17770193401592718,0.4941850665767742,0.4946127946127934,0.4862181133367578,0.5032018874283786,0.4941850665767742,0.4946127946127934,0.4862181133367578,0.5032018874283786,0.4941850665767742,0.4946127946127934,0.4862181133367578,0.5032018874283786,0.0025100000000000122,0.7809446254071677,0.0025100000000000122
1670,1670,AUDUSD,H1,2021-10-07 17:00:00,2021-10-07T17:00:00,0.15978384527872583,0.5031181527052091,0.517845117845118,0.5178907721280606,0.5259521402089646,0.5031181527052091,0.517845117845118,0.5178907721280606,0.5259521402089646,0.5031181527052091,0.517845117845118,0.5178907721280606,0.5259521402089646,0.00031999999999998696,0.6026058631921813,0.00031999999999998696
1671,1671,AUDUSD,H1,2021-10-07 18:00:00,2021-10-07T18:00:00,0.08674630261660977,0.5258722400134843,0.5375420875420875,0.53723677452491,0.5455005055611739,0.5258722400134843,0.5375420875420875,0.53723677452491,0.5455005055611739,0.5258722400134843,0.5375420875420875,0.53723677452491,0.5455005055611739,-0.000500000000000056,0.5358306188925034,-0.000500000000000056
1672,1672,AUDUSD,H1,2021-10-07 19:00:00,2021-10-07T19:00:00,0.06248577929465301,0.5454239002191148,0.5329966329966336,0.5444273240883408,0.5313447927199189,0.5454239002191148,0.5329966329966336,0.5444273240883408,0.5313447927199189,0.5454239002191148,0.5329966329966336,0.5444273240883408,0.5313447927199189,-0.00026999999999999247,0.5545602605863197,-0.00026999999999999247
1673,1673,AUDUSD,H1,2021-10-07 20:00:00,2021-10-07T20:00:00,0.038509670079635946,0.5312658014495195,0.5294612794612785,0.5423728813559325,0.5370744860128074,0.5312658014495195,0.5294612794612785,0.5423728813559325,0.5370744860128074,0.5312658014495195,0.5294612794612785,0.5423728813559325,0.5370744860128074,-0.00034000000000000696,0.5488599348534194,-0.00034000000000000696
1674,1674,AUDUSD,H1,2021-10-07 21:00:00,2021-10-07T21:00:00,0.051763367463026164,0.5371650092701845,0.5244107744107751,0.538777606574218,0.5267947421638013,0.5371650092701845,0.5244107744107751,0.538777606574218,0.5267947421638013,0.5371650092701845,0.5244107744107751,0.538777606574218,0.5267947421638013,-0.00026999999999999247,0.5545602605863197,-0.00026999999999999247
1675,1675,AUDUSD,H1,2021-10-07 22:00:00,2021-10-07T22:00:00,0.0525028441410694,0.5267149839878638,0.5213804713804713,0.5401472350624896,0.5313447927199189,0.5267149839878638,0.5213804713804713,0.5401472350624896,0.5313447927199189,0.5267149839878638,0.5213804713804713,0.5401472350624896,0.5313447927199189,-5.999999999994898e-05,0.5716612377850203,-5.999999999994898e-05
1676,1676,AUDUSD,H1,2021-10-07 23:00:00,2021-10-07T23:00:00,0.017263936291240047,0.5312658014495195,0.5213804713804713,0.53723677452491,0.5222446916076837,0.5312658014495195,0.5213804713804713,0.53723677452491,0.5222446916076837,0.5312658014495195,0.5213804713804713,0.53723677452491,0.5222446916076837,0.0005100000000000104,0.6180781758957664,0.0005100000000000104
1677,1677,AUDUSD,H1,2021-10-08 00:00:00,2021-10-08T00:00:00,0.005517633674630262,0.5238496544749704,0.5186868686868689,0.5348399246704325,0.5303336703741159,0.5238496544749704,0.5186868686868689,0.5348399246704325,0.5303336703741159,0.5238496544749704,0.5186868686868689,0.5348399246704325,0.5303336703741159,0.00043999999999999595,0.6123778501628662,0.00043999999999999595
1678,1678,AUDUSD,H1,2021-10-08 01:00:00,2021-10-08T01:00:00,0.013509670079635949,0.5329512893982802,0.5232323232323228,0.5449409347714429,0.5308392315470165,0.5329512893982802,0.5232323232323228,0.5449409347714429,0.5308392315470165,0.5329512893982802,0.5232323232323228,0.5449409347714429,0.5308392315470165,0.0007899999999999574,0.6408794788273582,0.0007899999999999574
1679,1679,AUDUSD,H1,2021-10-08 02:00:00,2021-10-08T02:00:00,0.02710466439135381,0.5307601550648915,0.5260942760942768,0.5423728813559325,0.537748567576676,0.5307601550648915,0.5260942760942768,0.5423728813559325,0.537748567576676,0.5307601550648915,0.5260942760942768,0.5423728813559325,0.537748567576676,-6.0000000000060005e-05,0.5716612377850113,-6.0000000000060005e-05
1680,1680,AUDUSD,H1,2021-10-08 03:00:00,2021-10-08T03:00:00,0.10039817974971557,0.5376706556548125,0.5314814814814817,0.5377503852080121,0.5441523424334331,0.5376706556548125,0.5314814814814817,0.5377503852080121,0.5441523424334331,0.5376706556548125,0.5314814814814817,0.5377503852080121,0.5441523424334331,-0.00029000000000001247,0.552931596091204,-0.00029000000000001247
1681,1681,AUDUSD,H1,2021-10-08 04:00:00,2021-10-08T04:00:00,0.10753697383390215,0.5442440586549804,0.5368686868686865,0.5497346344803979,0.5367374452308713,0.5442440586549804,0.5368686868686865,0.5497346344803979,0.5367374452308713,0.5442440586549804,0.5368686868686865,0.5497346344803979,0.5367374452308713,-0.0010000000000000009,0.49511400651465753,-0.0010000000000000009
1682,1682,AUDUSD,H1,2021-10-08 05:00:00,2021-10-08T05:00:00,0.06885665529010238,0.5366593628855547,0.5301346801346813,0.54819380243109,0.5392652510953813,0.5366593628855547,0.5301346801346813,0.54819380243109,0.5392652510953813,0.5366593628855547,0.5301346801346813,0.54819380243109,0.5392652510953813,-0.0019899999999999363,0.41449511400651917,-0.0019899999999999363
1683,1683,AUDUSD,H1,2021-10-08 06:00:00,2021-10-08T06:00:00,0.04857792946530148,0.5391875948086966,0.5264309764309765,0.5322718712549221,0.5198854061341418,0.5391875948086966,0.5264309764309765,0.5322718712549221,0.5198854061341418,0.5391875948086966,0.5264309764309765,0.5322718712549221,0.5198854061341418,-0.0011399999999999189,0.48371335504886614,-0.0011399999999999189
1684,1684,AUDUSD,H1,2021-10-08 07:00:00,2021-10-08T07:00:00,0.04402730375426621,0.5198044833979427,0.5131313131313124,0.5213148433487422,0.5057296932928885,0.5198044833979427,0.5131313131313124,0.5213148433487422,0.5057296932928885,0.5198044833979427,0.5131313131313124,0.5213148433487422,0.5057296932928885,-0.00021999999999999797,0.5586319218241043,-0.00021999999999999797
1685,1685,AUDUSD,H1,2021-10-08 08:00:00,2021-10-08T08:00:00,0.07923777019340159,0.5058149334232258,0.49915824915824913,0.5160075329566851,0.5006740815638686,0.5058149334232258,0.49915824915824913,0.5160075329566851,0.5006740815638686,0.5058149334232258,0.49915824915824913,0.5160075329566851,0.5006740815638686,-9.00000000000345e-05,0.5692182410423423,-9.00000000000345e-05
1686,1686,AUDUSD,H1,2021-10-08 09:00:00,2021-10-08T09:00:00,0.08646188850967007,0.5005899207820672,0.497643097643099,0.5141242937853114,0.5020222446916076,0.5005899207820672,0.497643097643099,0.5141242937853114,0.5020222446916076,0.5005899207820672,0.497643097643099,0.5141242937853114,0.5020222446916076,-9.00000000000345e-05,0.5692182410423423,-9.00000000000345e-05
1687,1687,AUDUSD,H1,2021-10-08 10:00:00,2021-10-08T10:00:00,0.1406712172923777,0.5021068599359513,0.49444444444444535,0.5053929121725744,0.49915739804516335,0.5021068599359513,0.49444444444444535,0.5053929121725744,0.49915739804516335,0.5021068599359513,0.49444444444444535,0.5053929121725744,0.49915739804516335,0.0005600000000000049,0.622149837133551,0.0005600000000000049
1688,1688,AUDUSD,H1,2021-10-08 11:00:00,2021-10-08T11:00:00,0.07699089874857792,0.49890443283330477,0.4924242424242422,0.5055641157336073,0.5005055611729006,0.49890443283330477,0.4924242424242422,0.5055641157336073,0.5005055611729006,0.49890443283330477,0.4924242424242422,0.5055641157336073,0.5005055611729006,0.0006599999999999939,0.6302931596091201,0.0006599999999999939
1689,1689,AUDUSD,H1,2021-10-08 12:00:00,2021-10-08T12:00:00,0.07653583617747439,0.5005899207820672,0.4989898989898993,0.5141242937853114,0.5085945399393328,0.5005899207820672,0.4989898989898993,0.5141242937853114,0.5085945399393328,0.5005899207820672,0.4989898989898993,0.5141242937853114,0.5085945399393328,0.00048000000000003595,0.6156351791530974,0.00048000000000003595
1690,1690,AUDUSD,H1,2021-10-08 13:00:00,2021-10-08T13:00:00,0.05008532423208191,0.5085117141412443,0.5058922558922561,0.5214860469097751,0.5116279069767433,0.5085117141412443,0.5058922558922561,0.5214860469097751,0.5116279069767433,0.5085117141412443,0.5058922558922561,0.5214860469097751,0.5116279069767433,0.002610000000000001,0.789087947882737,0.002610000000000001
1691,1691,AUDUSD,H1,2021-10-08 14:00:00,2021-10-08T14:00:00,0.045989761092150166,0.5113770436541376,0.5048821548821536,0.5249101181304567,0.5166835187057632,0.5113770436541376,0.5048821548821536,0.5249101181304567,0.5166835187057632,0.5113770436541376,0.5048821548821536,0.5249101181304567,0.5166835187057632,0.00047999999999992493,0.6156351791530884,0.00047999999999992493
1692,1692,AUDUSD,H1,2021-10-08 15:00:00,2021-10-08T15:00:00,0.2916382252559727,0.516602056295298,0.5606060606060606,0.528505392912173,0.5556117290192102,0.516602056295298,0.5606060606060606,0.528505392912173,0.5556117290192102,0.516602056295298,0.5606060606060606,0.528505392912173,0.5556117290192102,-0.0013999999999999568,0.4625407166123809,-0.0013999999999999568
1693,1693,AUDUSD,H1,2021-10-08 16:00:00,2021-10-08T16:00:00,0.2911262798634812,0.5557053767065572,0.5481481481481492,0.5230268789590831,0.5247724974721937,0.5557053767065572,0.5481481481481492,0.5230268789590831,0.5247724974721937,0.5557053767065572,0.5481481481481492,0.5230268789590831,0.5247724974721937,-7.00000000000145e-05,0.570846905537458,-7.00000000000145e-05
1694,1694,AUDUSD,H1,2021-10-08 17:00:00,2021-10-08T17:00:00,0.2559442548350398,0.5246923984493499,0.525420875420874,0.5276493751070017,0.5320188742837875,0.5246923984493499,0.525420875420874,0.5276493751070017,0.5320188742837875,0.5246923984493499,0.525420875420874,0.5276493751070017,0.5320188742837875,-0.0006099999999999994,0.5268729641693809,-0.0006099999999999994
