,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,ao,bull_signal_ao,bear_signal_ao,apo_5_10,bull_signal_apo_5_10,bear_signal_apo_5_10,apo_5_15,bull_signal_apo_5_15,bear_signal_apo_5_15,apo_5_20,bull_signal_apo_5_20,bear_signal_apo_5_20,apo_5_25,bull_signal_apo_5_25,bear_signal_apo_5_25,apo_5_30,bull_signal_apo_5_30,bear_signal_apo_5_30,apo_5_35,bull_signal_apo_5_35,bear_signal_apo_5_35,apo_5_40,bull_signal_apo_5_40,bear_signal_apo_5_40,apo_5_45,bull_signal_apo_5_45,bear_signal_apo_5_45,apo_5_50,bull_signal_apo_5_50,bear_signal_apo_5_50,apo_5_55,bull_signal_apo_5_55,bear_signal_apo_5_55,apo_10_15,bull_signal_apo_10_15,bear_signal_apo_10_15,apo_10_20,bull_signal_apo_10_20,bear_signal_apo_10_20,apo_10_25,bull_signal_apo_10_25,bear_signal_apo_10_25,apo_10_30,bull_signal_apo_10_30,bear_signal_apo_10_30,apo_10_35,bull_signal_apo_10_35,bear_signal_apo_10_35,apo_10_40,bull_signal_apo_10_40,bear_signal_apo_10_40,apo_10_45,bull_signal_apo_10_45,bear_signal_apo_10_45,apo_10_50,bull_signal_apo_10_50,bear_signal_apo_10_50,apo_10_55,bull_signal_apo_10_55,bear_signal_apo_10_55,apo_15_20,bull_signal_apo_15_20,bear_signal_apo_15_20,apo_15_25,bull_signal_apo_15_25,bear_signal_apo_15_25,apo_15_30,bull_signal_apo_15_30,bear_signal_apo_15_30,apo_15_35,bull_signal_apo_15_35,bear_signal_apo_15_35,apo_15_40,bull_signal_apo_15_40,bear_signal_apo_15_40,apo_15_45,bull_signal_apo_15_45,bear_signal_apo_15_45,apo_15_50,bull_signal_apo_15_50,bear_signal_apo_15_50,apo_15_55,bull_signal_apo_15_55,bear_signal_apo_15_55,apo_20_25,bull_signal_apo_20_25,bear_signal_apo_20_25,apo_20_30,bull_signal_apo_20_30,bear_signal_apo_20_30,apo_20_35,bull_signal_apo_20_35,bear_signal_apo_20_35,apo_20_40,bull_signal_apo_20_40,bear_signal_apo_20_40,apo_20_45,bull_signal_apo_20_45,bear_signal_apo_20_45,apo_20_50,bull_signal_apo_20_50,bear_signal_apo_20_50,apo_20_55,bull_signal_apo_20_55,bear_signal_apo_20_55,apo_25_30,bull_signal_apo_25_30,bear_signal_apo_25_30,apo_25_35,bull_signal_apo_25_35,bear_signal_apo_25_35,apo_25_40,bull_signal_apo_25_40,bear_signal_apo_25_40,apo_25_45,bull_signal_apo_25_45,bear_signal_apo_25_45,apo_25_50,bull_signal_apo_25_50,bear_signal_apo_25_50,apo_25_55,bull_signal_apo_25_55,bear_signal_apo_25_55
0,TSLA,D1,2021-09-03,2021-09-03T00:00:00,55064,729.09,733.31,724.1,730.82,729.09,733.31,724.1,730.82,729.09,733.31,724.1,730.82,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
1,TSLA,D1,2021-09-07,2021-09-07T00:00:00,81568,748.01,760.15,748.0,752.1,748.01,760.15,748.0,752.1,748.01,760.15,748.0,752.1,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
2,TSLA,D1,2021-09-08,2021-09-08T00:00:00,62640,757.61,761.19,740.84,753.74,757.61,761.19,740.84,753.74,757.61,761.19,740.84,753.74,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
3,TSLA,D1,2021-09-09,2021-09-09T00:00:00,48271,759.66,761.96,751.5,754.84,759.66,761.96,751.5,754.84,759.66,761.96,751.5,754.84,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
4,TSLA,D1,2021-09-10,2021-09-10T00:00:00,40520,758.59,759.98,734.49,735.21,758.59,759.98,734.49,735.21,758.59,759.98,734.49,735.21,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
5,TSLA,D1,2021-09-13,2021-09-13T00:00:00,62017,734.69,744.73,708.3,744.03,734.69,744.73,708.3,744.03,734.69,744.73,708.3,744.03,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
6,TSLA,D1,2021-09-14,2021-09-14T00:00:00,65247,748.2,754.37,736.37,744.94,748.2,754.37,736.37,744.94,748.2,754.37,736.37,744.94,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
7,TSLA,D1,2021-09-15,2021-09-15T00:00:00,55628,743.91,756.81,738.24,755.71,743.91,756.81,738.24,755.71,743.91,756.81,738.24,755.71,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
8,TSLA,D1,2021-09-16,2021-09-16T00:00:00,38814,753.76,758.87,747.5,757.83,753.76,758.87,747.5,757.83,753.76,758.87,747.5,757.83,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
9,TSLA,D1,2021-09-17,2021-09-17T00:00:00,39588,755.77,760.86,750.06,758.0,755.77,760.86,750.06,758.0,755.77,760.86,750.06,758.0,,False,False,3.380000000000109,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
10,TSLA,D1,2021-09-20,2021-09-20T00:00:00,49313,738.14,741.12,718.57,726.0,738.14,741.12,718.57,726.0,738.14,741.12,718.57,726.0,,False,False,0.2559999999999718,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
11,TSLA,D1,2021-09-21,2021-09-21T00:00:00,60952,733.39,744.62,733.07,740.1,733.39,744.62,733.07,740.1,733.39,744.62,733.07,740.1,,False,False,0.4879999999999427,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
12,TSLA,D1,2021-09-22,2021-09-22T00:00:00,29655,741.23,753.61,739.22,751.69,741.23,753.61,739.22,751.69,741.23,753.61,739.22,751.69,,False,False,-0.11100000000010368,False,True,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
13,TSLA,D1,2021-09-23,2021-09-23T00:00:00,16239,753.11,756.15,747.77,754.54,753.11,756.15,747.77,754.54,753.11,756.15,747.77,754.54,,False,False,-0.7390000000000327,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
14,TSLA,D1,2021-09-24,2021-09-24T00:00:00,22487,748.51,773.12,745.61,773.06,748.51,773.12,745.61,773.06,748.51,773.12,745.61,773.06,,False,False,-1.5120000000000573,False,False,0.2373333333332539,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.7493333333333112,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
15,TSLA,D1,2021-09-27,2021-09-27T00:00:00,24201,772.65,798.98,769.18,790.23,772.65,798.98,769.18,790.23,772.65,798.98,769.18,790.23,,False,False,6.713999999999942,True,False,9.122666666666646,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.4086666666667043,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
16,TSLA,D1,2021-09-28,2021-09-28T00:00:00,26092,788.95,795.5,766.22,778.88,788.95,795.5,766.22,778.88,788.95,795.5,766.22,778.88,,False,False,11.076000000000022,False,False,15.093333333333476,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.017333333333454,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
17,TSLA,D1,2021-09-29,2021-09-29T00:00:00,20687,782.02,793.36,770.56,782.28,782.02,793.36,770.56,782.28,782.02,793.36,770.56,782.28,,False,False,14.537000000000035,False,False,19.30866666666668,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.771666666666647,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
18,TSLA,D1,2021-09-30,2021-09-30T00:00:00,18912,781.41,789.03,775.3,775.61,781.41,789.03,775.3,775.61,781.41,789.03,775.3,775.61,,False,False,16.972999999999956,False,False,22.13799999999992,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.164999999999964,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
19,TSLA,D1,2021-10-01,2021-10-01T00:00:00,19611,775.57,779.57,763.38,775.24,775.57,779.57,763.38,775.24,775.57,779.57,763.38,775.24,,False,False,15.68500000000006,False,False,19.905333333333488,False,False,23.70550000000003,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.2203333333334285,False,False,8.02049999999997,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,3.8001666666665415,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
20,TSLA,D1,2021-10-04,2021-10-04T00:00:00,28802,800.54,806.8,776.0,778.4,800.54,806.8,776.0,778.4,800.54,806.8,776.0,778.4,,False,False,8.079000000000065,False,False,15.247999999999934,False,False,18.960500000000025,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,7.168999999999869,False,False,10.88149999999996,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,3.712500000000091,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
21,TSLA,D1,2021-10-05,2021-10-05T00:00:00,20509,784.76,797.2,774.1,781.42,784.76,797.2,774.1,781.42,784.76,797.2,774.1,781.42,,False,False,4.454999999999927,False,False,13.323999999999955,False,False,18.00249999999994,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,8.869000000000028,False,False,13.547500000000014,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.6784999999999854,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
22,TSLA,D1,2021-10-06,2021-10-06T00:00:00,20924,783.56,786.37,773.0,781.61,783.56,786.37,773.0,781.61,783.56,786.37,773.0,781.61,,False,False,1.3289999999999509,False,False,11.463333333333253,False,False,16.475000000000023,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,10.134333333333302,False,False,15.146000000000072,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.01166666666677,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
23,TSLA,D1,2021-10-07,2021-10-07T00:00:00,20679,785.91,804.98,783.2,793.32,785.91,804.98,783.2,793.32,785.91,804.98,783.2,793.32,,False,False,0.9930000000000518,False,False,12.639333333333298,False,False,18.093000000000075,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,11.646333333333246,False,False,17.100000000000023,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.453666666666777,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
24,TSLA,D1,2021-10-08,2021-10-08T00:00:00,22657,790.47,793.5,781.7,785.4,790.47,793.5,781.7,785.4,790.47,793.5,781.7,785.4,,False,False,1.7910000000000537,False,False,12.844666666666626,False,False,17.615499999999997,False,False,21.829999999999927,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,11.053666666666572,False,False,15.824499999999944,False,False,20.038999999999874,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.770833333333371,False,False,8.985333333333301,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.21449999999993,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
25,TSLA,D1,2021-10-11,2021-10-11T00:00:00,17965,789.59,801.07,789.59,792.16,789.59,801.07,789.59,792.16,789.59,801.07,789.59,792.16,,False,False,4.350000000000023,False,False,11.18600000000015,False,False,17.961000000000013,False,False,22.128400000000056,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,6.836000000000126,False,False,13.61099999999999,False,False,17.778400000000033,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,6.774999999999864,False,False,10.942399999999907,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.167400000000043,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
26,TSLA,D1,2021-10-12,2021-10-12T00:00:00,18939,801.0,812.25,799.8,805.41,801.0,812.25,799.8,805.41,801.0,812.25,799.8,805.41,,False,False,6.4950000000000045,False,False,11.629999999999995,False,False,19.735500000000116,False,False,24.794000000000096,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.134999999999991,False,False,13.240500000000111,False,False,18.299000000000092,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,8.10550000000012,False,False,13.164000000000101,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.058499999999981,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
27,TSLA,D1,2021-10-13,2021-10-13T00:00:00,15615,807.0,815.38,805.72,810.07,807.0,815.38,805.72,810.07,807.0,815.38,805.72,810.07,,False,False,9.408000000000015,False,False,13.430000000000064,False,False,22.709500000000048,False,False,28.23280000000011,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.022000000000048,False,False,13.301500000000033,False,False,18.824800000000096,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,9.279499999999985,False,False,14.802800000000047,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.523300000000063,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
28,TSLA,D1,2021-10-14,2021-10-14T00:00:00,13640,814.78,820.13,814.0,818.14,814.78,820.13,814.0,818.14,814.78,820.13,814.0,818.14,,False,False,10.119000000000028,False,False,14.153999999999996,False,False,24.658000000000015,False,False,30.664800000000014,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.034999999999968,False,False,14.538999999999987,False,False,20.545799999999986,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,10.504000000000019,False,False,16.510800000000017,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,6.006799999999998,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
29,TSLA,D1,2021-10-15,2021-10-15T00:00:00,17406,824.1,842.42,823.22,841.45,824.1,842.42,823.22,841.45,824.1,842.42,823.22,841.45,,False,False,14.707999999999856,False,False,20.804666666666662,False,False,31.695499999999925,False,False,37.62519999999995,False,False,42.70499999999993,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,6.096666666666806,False,False,16.987500000000068,False,False,22.917200000000093,False,False,27.99700000000007,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,10.890833333333262,False,False,16.820533333333287,False,False,21.900333333333265,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.929700000000025,False,False,11.009500000000003,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.0797999999999774,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
30,TSLA,D1,2021-10-18,2021-10-18T00:00:00,20875,857.22,875.0,855.0,870.36,857.22,875.0,855.0,870.36,857.22,875.0,855.0,870.36,,False,False,21.152000000000044,False,False,31.102666666666664,False,False,40.117500000000064,False,False,48.2120000000001,False,False,53.69366666666667,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,9.95066666666662,False,False,18.96550000000002,False,False,27.06000000000006,False,False,32.54166666666663,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,9.0148333333334,False,False,17.10933333333344,False,False,22.591000000000008,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,8.094500000000039,False,False,13.576166666666609,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.48166666666657,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
31,TSLA,D1,2021-10-19,2021-10-19T00:00:00,15689,871.51,875.91,862.5,864.21,871.51,875.91,862.5,864.21,871.51,875.91,862.5,864.21,,False,False,24.633000000000152,False,False,37.17400000000009,False,False,45.672000000000025,False,False,55.2012000000002,False,False,61.716666666666924,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,12.54099999999994,False,False,21.038999999999874,False,False,30.568200000000047,False,False,37.08366666666677,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,8.497999999999934,False,False,18.027200000000107,False,False,24.542666666666832,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,9.529200000000174,False,False,16.0446666666669,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,6.515466666666725,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
32,TSLA,D1,2021-10-20,2021-10-20T00:00:00,15239,862.28,869.35,857.24,865.49,862.28,869.35,857.24,865.49,862.28,869.35,857.24,865.49,,False,False,27.32899999999995,False,False,42.71066666666661,False,False,51.06599999999992,False,False,61.89399999999989,False,False,69.07566666666662,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,15.38166666666666,False,False,23.736999999999966,False,False,34.56499999999994,False,False,41.74666666666667,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,8.355333333333306,False,False,19.18333333333328,False,False,26.36500000000001,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,10.827999999999975,False,False,18.009666666666703,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,7.181666666666729,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
33,TSLA,D1,2021-10-21,2021-10-21T00:00:00,23534,867.94,899.87,867.54,894.21,867.94,899.87,867.54,894.21,867.94,899.87,867.54,894.21,81.21073529411751,False,False,32.454000000000065,False,False,50.01800000000003,False,False,59.29650000000004,False,False,71.65280000000007,False,False,79.644,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,17.563999999999965,False,False,26.842499999999973,False,False,39.198800000000006,False,False,47.18999999999994,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,9.278500000000008,False,False,21.63480000000004,False,False,29.625999999999976,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,12.356300000000033,False,False,20.347499999999968,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,7.991199999999935,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
34,TSLA,D1,2021-10-22,2021-10-22T00:00:00,22172,901.81,909.95,895.61,909.7,901.81,909.95,895.61,909.7,901.81,909.95,895.61,909.7,90.08288235294117,False,False,33.67399999999998,False,False,54.704000000000065,False,False,66.11450000000013,False,False,79.23480000000006,False,False,87.47766666666666,False,False,94.33114285714294,False,False,,False,False,,False,False,,False,False,,False,False,21.030000000000086,False,False,32.440500000000156,False,False,45.560800000000086,False,False,53.803666666666686,False,False,60.65714285714296,False,False,,False,False,,False,False,,False,False,,False,False,11.41050000000007,False,False,24.5308,False,False,32.7736666666666,False,False,39.62714285714287,False,False,,False,False,,False,False,,False,False,,False,False,13.12029999999993,False,False,21.36316666666653,False,False,28.2166428571428,False,False,,False,False,,False,False,,False,False,,False,False,8.2428666666666,False,False,15.096342857142872,False,False,,False,False,,False,False,,False,False,,False,False
35,TSLA,D1,2021-10-25,2021-10-25T00:00:00,35632,960.41,1044.63,944.18,1027.27,960.41,1044.63,944.18,1027.27,960.41,1044.63,944.18,1027.27,108.89535294117661,False,False,41.54499999999996,False,False,69.4946666666666,False,False,85.6445,False,False,98.56600000000003,False,False,109.41833333333341,False,False,117.24314285714286,False,False,,False,False,,False,False,,False,False,,False,False,27.949666666666644,False,False,44.099500000000035,False,False,57.02100000000007,False,False,67.87333333333345,False,False,75.6981428571429,False,False,,False,False,,False,False,,False,False,,False,False,16.14983333333339,False,False,29.071333333333428,False,False,39.923666666666804,False,False,47.748476190476254,False,False,,False,False,,False,False,,False,False,,False,False,12.921500000000037,False,False,23.773833333333414,False,False,31.598642857142863,False,False,,False,False,,False,False,,False,False,,False,False,10.852333333333377,False,False,18.677142857142826,False,False,,False,False,,False,False,,False,False,,False,False
36,TSLA,D1,2021-10-26,2021-10-26T00:00:00,36085,1036.81,1094.76,1001.0,1020.16,1036.81,1094.76,1001.0,1020.16,1036.81,1094.76,1001.0,1020.16,135.8990294117648,False,False,51.25999999999988,False,False,84.7686666666666,False,False,104.77049999999997,False,False,118.55359999999996,False,False,131.43433333333326,False,False,140.7742857142856,False,False,,False,False,,False,False,,False,False,,False,False,33.50866666666673,False,False,53.51050000000009,False,False,67.29360000000008,False,False,80.17433333333338,False,False,89.51428571428573,False,False,,False,False,,False,False,,False,False,,False,False,20.001833333333366,False,False,33.784933333333356,False,False,46.66566666666665,False,False,56.00561904761901,False,False,,False,False,,False,False,,False,False,,False,False,13.78309999999999,False,False,26.663833333333287,False,False,36.00378571428564,False,False,,False,False,,False,False,,False,False,,False,False,12.880733333333296,False,False,22.22068571428565,False,False,,False,False,,False,False,,False,False,,False,False
