,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,ao,bull_signal_ao,bear_signal_ao,apo_5_10,bull_signal_apo_5_10,bear_signal_apo_5_10,apo_5_15,bull_signal_apo_5_15,bear_signal_apo_5_15,apo_5_20,bull_signal_apo_5_20,bear_signal_apo_5_20,apo_5_25,bull_signal_apo_5_25,bear_signal_apo_5_25,apo_5_30,bull_signal_apo_5_30,bear_signal_apo_5_30,apo_5_35,bull_signal_apo_5_35,bear_signal_apo_5_35,apo_5_40,bull_signal_apo_5_40,bear_signal_apo_5_40,apo_5_45,bull_signal_apo_5_45,bear_signal_apo_5_45,apo_5_50,bull_signal_apo_5_50,bear_signal_apo_5_50,apo_5_55,bull_signal_apo_5_55,bear_signal_apo_5_55,apo_10_15,bull_signal_apo_10_15,bear_signal_apo_10_15,apo_10_20,bull_signal_apo_10_20,bear_signal_apo_10_20,apo_10_25,bull_signal_apo_10_25,bear_signal_apo_10_25,apo_10_30,bull_signal_apo_10_30,bear_signal_apo_10_30,apo_10_35,bull_signal_apo_10_35,bear_signal_apo_10_35,apo_10_40,bull_signal_apo_10_40,bear_signal_apo_10_40,apo_10_45,bull_signal_apo_10_45,bear_signal_apo_10_45,apo_10_50,bull_signal_apo_10_50,bear_signal_apo_10_50,apo_10_55,bull_signal_apo_10_55,bear_signal_apo_10_55,apo_15_20,bull_signal_apo_15_20,bear_signal_apo_15_20,apo_15_25,bull_signal_apo_15_25,bear_signal_apo_15_25,apo_15_30,bull_signal_apo_15_30,bear_signal_apo_15_30,apo_15_35,bull_signal_apo_15_35,bear_signal_apo_15_35,apo_15_40,bull_signal_apo_15_40,bear_signal_apo_15_40,apo_15_45,bull_signal_apo_15_45,bear_signal_apo_15_45,apo_15_50,bull_signal_apo_15_50,bear_signal_apo_15_50,apo_15_55,bull_signal_apo_15_55,bear_signal_apo_15_55,apo_20_25,bull_signal_apo_20_25,bear_signal_apo_20_25,apo_20_30,bull_signal_apo_20_30,bear_signal_apo_20_30,apo_20_35,bull_signal_apo_20_35,bear_signal_apo_20_35,apo_20_40,bull_signal_apo_20_40,bear_signal_apo_20_40,apo_20_45,bull_signal_apo_20_45,bear_signal_apo_20_45,apo_20_50,bull_signal_apo_20_50,bear_signal_apo_20_50,apo_20_55,bull_signal_apo_20_55,bear_signal_apo_20_55,apo_25_30,bull_signal_apo_25_30,bear_signal_apo_25_30,apo_25_35,bull_signal_apo_25_35,bear_signal_apo_25_35,apo_25_40,bull_signal_apo_25_40,bear_signal_apo_25_40,apo_25_45,bull_signal_apo_25_45,bear_signal_apo_25_45,apo_25_50,bull_signal_apo_25_50,bear_signal_apo_25_50,apo_25_55,bull_signal_apo_25_55,bear_signal_apo_25_55
0,TSLA,H1,2021-09-03 16:00:00,2021-09-03T16:00:00,7204,729.09,732.03,727.38,731.54,729.09,732.03,727.38,731.54,729.09,732.03,727.38,731.54,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
1,TSLA,H1,2021-09-03 17:00:00,2021-09-03T17:00:00,11003,731.81,733.31,728.08,730.18,731.81,733.31,728.08,730.18,731.81,733.31,728.08,730.18,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
2,TSLA,H1,2021-09-03 18:00:00,2021-09-03T18:00:00,8209,730.01,730.21,725.44,725.98,730.01,730.21,725.44,725.98,730.01,730.21,725.44,725.98,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
3,TSLA,H1,2021-09-03 19:00:00,2021-09-03T19:00:00,8238,725.98,730.43,724.1,730.14,725.98,730.43,724.1,730.14,725.98,730.43,724.1,730.14,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
4,TSLA,H1,2021-09-03 20:00:00,2021-09-03T20:00:00,6779,730.06,730.91,725.5,726.37,730.06,730.91,725.5,726.37,730.06,730.91,725.5,726.37,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
5,TSLA,H1,2021-09-03 21:00:00,2021-09-03T21:00:00,5337,726.37,727.48,725.5,726.75,726.37,727.48,725.5,726.75,726.37,727.48,725.5,726.75,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
6,TSLA,H1,2021-09-03 22:00:00,2021-09-03T22:00:00,8294,726.75,731.47,726.49,730.82,726.75,731.47,726.49,730.82,726.75,731.47,726.49,730.82,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
7,TSLA,H1,2021-09-07 16:00:00,2021-09-07T16:00:00,11065,748.01,756.4,748.0,754.21,748.01,756.4,748.0,754.21,748.01,756.4,748.0,754.21,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
8,TSLA,H1,2021-09-07 17:00:00,2021-09-07T17:00:00,19220,754.0,760.15,753.0,754.87,754.0,760.15,753.0,754.87,754.0,760.15,753.0,754.87,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
9,TSLA,H1,2021-09-07 18:00:00,2021-09-07T18:00:00,14335,754.93,755.2,748.53,750.63,754.93,755.2,748.53,750.63,754.93,755.2,748.53,750.63,,False,False,7.306999999999903,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
10,TSLA,H1,2021-09-07 19:00:00,2021-09-07T19:00:00,10545,750.63,753.22,749.03,750.45,750.63,753.22,749.03,750.45,750.63,753.22,749.03,750.45,,False,False,10.156000000000063,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
11,TSLA,H1,2021-09-07 20:00:00,2021-09-07T20:00:00,7757,750.51,754.55,750.0,754.23,750.51,754.55,750.0,754.23,750.51,754.55,750.0,754.23,,False,False,12.432999999999993,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
12,TSLA,H1,2021-09-07 21:00:00,2021-09-07T21:00:00,9410,754.23,755.19,751.6,754.76,754.23,755.19,751.6,754.76,754.23,755.19,751.6,754.76,,False,False,9.664999999999964,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
13,TSLA,H1,2021-09-07 22:00:00,2021-09-07T22:00:00,9236,754.84,755.56,751.11,752.1,754.84,755.56,751.11,752.1,754.84,755.56,751.11,752.1,,False,False,6.914999999999964,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
14,TSLA,H1,2021-09-08 16:00:00,2021-09-08T16:00:00,6329,757.61,761.19,753.5,755.3,757.61,761.19,753.5,755.3,757.61,761.19,753.5,755.3,,False,False,4.955999999999904,False,False,11.47933333333333,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,6.523333333333426,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
15,TSLA,H1,2021-09-08 17:00:00,2021-09-08T17:00:00,17226,755.3,760.83,745.03,745.9,755.3,760.83,745.03,745.9,755.3,760.83,745.03,745.9,,False,False,2.130999999999972,False,False,9.611999999999966,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,7.4809999999999945,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
16,TSLA,H1,2021-09-08 18:00:00,2021-09-08T18:00:00,9968,745.9,748.49,742.06,742.78,745.9,748.49,742.06,742.78,745.9,748.49,742.06,742.78,,False,False,-1.3550000000000182,False,True,6.481999999999971,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,7.836999999999989,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
17,TSLA,H1,2021-09-08 19:00:00,2021-09-08T19:00:00,7608,742.75,747.83,740.84,745.59,742.75,747.83,740.84,745.59,742.75,747.83,740.84,745.59,,False,False,-2.327000000000112,False,False,3.340666666666607,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.667666666666719,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
18,TSLA,H1,2021-09-08 20:00:00,2021-09-08T20:00:00,8009,745.59,752.03,745.59,749.84,745.59,752.03,745.59,749.84,745.59,752.03,745.59,749.84,,False,False,-2.2760000000000673,False,False,1.5753333333332193,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,3.8513333333332866,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
19,TSLA,H1,2021-09-08 21:00:00,2021-09-08T21:00:00,7693,749.82,754.42,749.75,751.95,749.82,754.42,749.75,751.95,749.82,754.42,749.75,751.95,,False,False,-3.0779999999999745,False,False,-0.7999999999999545,False,True,3.9925000000001774,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.27800000000002,False,False,7.070500000000152,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.792500000000132,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
20,TSLA,H1,2021-09-08 22:00:00,2021-09-08T22:00:00,5807,751.98,754.28,751.15,753.74,751.98,754.28,751.15,753.74,751.98,754.28,751.15,753.74,,False,False,-1.8390000000000555,False,False,-1.031333333333464,False,False,4.45049999999992,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.8076666666665915,False,False,6.289499999999975,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.481833333333384,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
21,TSLA,H1,2021-09-09 16:00:00,2021-09-09T16:00:00,5558,759.66,761.32,756.2,758.7,759.66,761.32,756.2,758.7,759.66,761.32,756.2,758.7,,False,False,0.8979999999999109,True,False,0.2939999999999827,True,False,6.208499999999958,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.6039999999999281,False,True,5.310500000000047,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,5.914499999999975,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
22,TSLA,H1,2021-09-09 17:00:00,2021-09-09T17:00:00,8912,758.7,761.96,755.0,757.83,758.7,761.96,755.0,757.83,758.7,761.96,755.0,757.83,,False,False,3.039000000000101,False,False,2.500666666666689,False,False,7.064000000000078,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.5383333333334122,False,False,4.024999999999977,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.563333333333389,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
23,TSLA,H1,2021-09-09 18:00:00,2021-09-09T18:00:00,6723,758.01,759.25,753.6,755.24,758.01,759.25,753.6,755.24,758.01,759.25,753.6,755.24,,False,False,3.8049999999998363,False,False,3.55600000000004,False,False,6.88900000000001,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.24899999999979627,False,False,3.0840000000001737,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,3.33299999999997,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
24,TSLA,H1,2021-09-09 19:00:00,2021-09-09T19:00:00,5452,755.37,757.95,754.16,756.51,755.37,757.95,754.16,756.51,755.37,757.95,754.16,756.51,,False,False,4.596000000000117,False,False,4.0760000000001355,False,False,6.294000000000096,False,False,10.547600000000102,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.5199999999999818,False,False,1.697999999999979,False,False,5.951599999999985,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.217999999999961,False,False,6.471599999999967,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.253600000000006,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
25,TSLA,H1,2021-09-09 20:00:00,2021-09-09T20:00:00,7817,756.51,759.68,754.72,755.74,756.51,759.68,754.72,755.74,756.51,759.68,754.72,755.74,,False,False,4.01199999999983,False,False,4.123333333333335,False,False,5.244499999999903,False,False,9.979600000000005,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.11133333333350492,True,False,1.2325000000000728,False,False,5.967600000000175,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.1211666666665678,False,False,5.85626666666667,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.735100000000102,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
26,TSLA,H1,2021-09-09 21:00:00,2021-09-09T21:00:00,7842,755.8,758.47,751.5,756.01,755.8,758.47,751.5,756.01,755.8,758.47,751.5,756.01,,False,False,2.1509999999999536,False,False,3.466666666666697,False,False,3.4470000000000027,False,False,8.408400000000029,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.3156666666667434,False,False,1.2960000000000491,False,False,6.257400000000075,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.019666666666694255,False,True,4.941733333333332,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.961400000000026,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
27,TSLA,H1,2021-09-09 22:00:00,2021-09-09T22:00:00,5967,756.02,757.14,754.15,754.84,756.02,757.14,754.15,754.84,756.02,757.14,754.15,754.84,,False,False,0.6280000000000427,False,False,2.863333333333344,False,False,2.8174999999999955,False,False,6.656000000000063,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.235333333333301,False,False,2.1894999999999527,False,False,6.02800000000002,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.04583333333334849,False,False,3.792666666666719,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,3.8385000000000673,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
28,TSLA,H1,2021-09-10 16:00:00,2021-09-10T16:00:00,3648,758.59,759.98,755.57,756.95,758.59,759.98,755.57,756.95,758.59,759.98,755.57,756.95,,False,False,0.25900000000001455,False,False,2.881999999999948,False,False,3.055499999999938,False,False,5.925599999999918,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.6229999999999336,False,False,2.7964999999999236,False,False,5.666599999999903,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.17349999999999,True,False,3.0435999999999694,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.8700999999999794,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
29,TSLA,H1,2021-09-10 17:00:00,2021-09-10T17:00:00,8165,757.29,758.32,753.51,755.6,757.29,758.32,753.51,755.6,757.29,758.32,753.51,755.6,,False,False,-0.2880000000000109,False,True,2.67999999999995,False,False,2.6249999999998863,False,False,4.574399999999969,False,False,8.309666666666658,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.967999999999961,False,False,2.9129999999998972,False,False,4.86239999999998,False,False,8.597666666666669,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.055000000000063665,False,True,1.8944000000000187,False,False,5.629666666666708,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.9494000000000824,False,False,5.684666666666772,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,3.735266666666689,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
30,TSLA,H1,2021-09-10 18:00:00,2021-09-10T18:00:00,5484,755.6,756.34,753.35,754.03,755.6,756.34,753.35,754.03,755.6,756.34,753.35,754.03,,False,False,-0.6589999999998781,False,False,1.7960000000000491,False,False,2.1040000000001555,False,False,3.141200000000026,False,False,7.218000000000075,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.4549999999999272,False,False,2.7630000000000337,False,False,3.8001999999999043,False,False,7.876999999999953,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.3080000000001064,True,False,1.345199999999977,False,False,5.4220000000000255,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.0371999999998707,False,False,5.113999999999919,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.076800000000048,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
31,TSLA,H1,2021-09-10 19:00:00,2021-09-10T19:00:00,4650,754.03,755.8,753.25,754.29,754.03,755.8,753.25,754.29,754.03,755.8,753.25,754.29,,False,False,-0.5619999999998981,False,False,0.6846666666666579,False,False,1.7570000000000618,False,False,1.8584000000000742,False,False,6.070333333333451,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.246666666666556,False,False,2.31899999999996,False,False,2.4203999999999724,False,False,6.632333333333349,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.072333333333404,False,False,1.1737333333334163,False,False,5.385666666666793,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.10140000000001237,False,False,4.313333333333389,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,4.211933333333377,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
32,TSLA,H1,2021-09-10 20:00:00,2021-09-10T20:00:00,4814,754.4,755.33,750.24,750.62,754.4,755.33,750.24,750.62,754.4,755.33,750.24,750.62,,False,False,-0.6849999999999454,False,False,-0.4946666666666033,False,True,1.1200000000000045,False,False,1.1580000000000155,False,False,4.404999999999973,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.19033333333334213,False,False,1.80499999999995,False,False,1.842999999999961,False,False,5.089999999999918,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.6146666666666079,False,False,1.6526666666666188,False,False,4.899666666666576,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.038000000000010914,False,False,3.284999999999968,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,3.2469999999999573,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
33,TSLA,H1,2021-09-10 21:00:00,2021-09-10T21:00:00,5566,750.71,751.65,745.68,748.64,750.71,751.65,745.68,748.64,750.71,751.65,745.68,748.64,4.950235294117533,False,False,-1.6870000000000118,False,False,-2.0766666666667106,False,False,-0.3690000000000282,False,True,-0.25480000000004566,False,True,2.126333333333264,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,-0.3896666666666988,False,True,1.3179999999999836,False,False,1.4321999999999662,False,False,3.8133333333332757,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,1.7076666666666824,False,False,1.821866666666665,False,False,4.2029999999999745,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,0.11419999999998254,False,False,2.495333333333292,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,2.3811333333333096,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
34,TSLA,H1,2021-09-10 22:00:00,2021-09-10T22:00:00,8193,748.64,748.68,734.49,735.21,748.64,748.68,734.49,735.21,748.64,748.68,734.49,735.21,1.734823529411642,False,False,-3.634999999999991,False,False,-5.0386666666667,False,False,-3.4424999999999955,False,False,-3.7159999999998945,False,False,-2.246333333333382,False,True,0.8911428571428814,False,False,,False,False,,False,False,,False,False,,False,False,-1.4036666666667088,False,False,0.19249999999999545,False,False,-0.0809999999999036,False,True,1.3886666666666088,False,False,4.526142857142872,False,False,,False,False,,False,False,,False,False,,False,False,1.5961666666667043,False,False,1.3226666666668052,False,False,2.7923333333333176,False,False,5.929809523809581,False,False,,False,False,,False,False,,False,False,,False,False,-0.27349999999989905,False,True,1.1961666666666133,False,False,4.333642857142877,False,False,,False,False,,False,False,,False,False,,False,False,1.4696666666665124,False,False,4.607142857142776,False,False,,False,False,,False,False,,False,False,,False,False
35,TSLA,H1,2021-09-13 16:00:00,2021-09-13T16:00:00,8117,734.69,734.96,718.05,719.01,734.69,734.96,718.05,719.01,734.69,734.96,718.05,719.01,-3.8099411764704882,False,True,-6.966000000000008,False,False,-9.727333333333263,False,False,-9.10200000000009,False,False,-9.462400000000002,False,False,-8.992333333333363,False,False,-5.754857142857077,False,True,,False,False,,False,False,,False,False,,False,False,-2.761333333333255,False,False,-2.136000000000081,False,True,-2.496399999999994,False,False,-2.026333333333355,False,True,1.2111428571429315,False,False,,False,False,,False,False,,False,False,,False,False,0.6253333333331739,False,False,0.26493333333326063,False,False,0.7349999999999,False,False,3.9724761904761863,False,False,,False,False,,False,False,,False,False,,False,False,-0.36039999999991323,False,False,0.10966666666672609,False,False,3.3471428571430124,False,False,,False,False,,False,False,,False,False,,False,False,0.4700666666666393,False,False,3.7075428571429256,False,False,,False,False,,False,False,,False,False,,False,False
